TransactionID,CustomerID,TransactionDate,Amount,Currency,PaymentMethod,Status
457,1739,26/09/2023,2735.65,USD,Credit Card,Completed
458,695,13/07/2022,2772.2,EUR,Bank Transfer,Completed
459,1901,01/07/2022,981.31,GBP,Debit Card,Completed
460,496,18/11/2025,2998.87,EUR,Debit Card,Failed
461,1553,21/10/2025,4451.73,USD,Bank Transfer,Completed
462,157,04/01/2022,24.17,GBP,Credit Card,Completed
463,1019,28/11/2023,2917.72,GBP,Credit Card,Pending
464,559,24/11/2025,277.29,EUR,Bank Transfer,Completed
465,1229,03/06/2020,2327.86,USD,Debit Card,Completed
466,997,14/06/2021,440.11,GBP,Debit Card,Completed
467,538,29/12/2021,3458.62,GBP,Debit Card,Failed
468,1710,01/04/2020,3123.08,GBP,Bank Transfer,Failed
469,1504,12/09/2024,955.73,EUR,Bank Transfer,Completed
470,810,25/02/2022,2846.93,USD,Debit Card,Pending
471,1953,25/06/2020,1564.4,GBP,Credit Card,Failed
472,643,13/03/2025,3982.52,EUR,Bank Transfer,Failed
473,666,24/08/2023,3957.47,GBP,Debit Card,Failed
474,1654,03/12/2024,1699.41,EUR,Debit Card,Failed
475,868,11/02/2021,4225.97,USD,Bank Transfer,Failed
476,1854,26/02/2023,261.06,GBP,Debit Card,Completed
477,1290,15/02/2023,3370.41,USD,Bank Transfer,Completed
478,442,01/05/2021,1788.13,USD,Bank Transfer,Failed
479,1936,27/05/2020,936.17,EUR,Bank Transfer,Pending
480,1257,19/09/2023,2730.75,EUR,Bank Transfer,Pending
481,90,19/09/2023,1463.1,USD,Credit Card,Pending
482,538,27/10/2020,1905.51,EUR,Credit Card,Failed
483,963,30/12/2023,2659.13,USD,Debit Card,Completed
484,1946,17/03/2024,2138.39,EUR,Credit Card,Completed
485,1310,03/05/2024,4490.29,EUR,Debit Card,Failed
486,556,06/05/2025,3537.86,EUR,Credit Card,Pending
487,1752,22/09/2022,273.64,EUR,Credit Card,Completed
488,746,20/01/2024,1793.02,EUR,Bank Transfer,Pending
489,1229,04/11/2023,3692.15,USD,Credit Card,Pending
490,1300,18/09/2024,4693.88,USD,Credit Card,Failed
491,1207,15/03/2024,4877.17,GBP,Credit Card,Completed
492,784,12/03/2024,2580.8,GBP,Debit Card,Pending
493,1997,30/04/2023,896.19,GBP,Credit Card,Failed
494,1042,07/06/2021,4211.32,GBP,Credit Card,Completed
495,1270,23/10/2024,1632.49,GBP,Debit Card,Pending
496,1095,24/04/2021,4273.46,USD,Bank Transfer,Pending
497,1798,01/11/2025,4348.9,EUR,Bank Transfer,Completed
498,619,26/03/2022,1783.68,USD,Bank Transfer,Completed
499,1093,22/05/2020,2154.58,USD,Debit Card,Pending
500,378,18/06/2021,3946.17,USD,Bank Transfer,Failed
501,1033,11/11/2023,986.45,USD,Bank Transfer,Pending
502,529,23/03/2023,212.28,USD,Credit Card,Pending
503,1173,07/06/2022,2800.92,USD,Bank Transfer,Failed
504,1864,29/06/2024,3336.3,EUR,Debit Card,Completed
505,547,22/09/2021,4765.83,USD,Credit Card,Pending
506,1038,03/01/2025,2640.3,USD,Debit Card,Failed
507,1262,29/06/2021,268.87,GBP,Credit Card,Pending
508,634,20/04/2025,610.91,EUR,Credit Card,Failed
509,958,01/06/2022,2413.96,GBP,Debit Card,Completed
510,871,30/05/2021,877.08,USD,Bank Transfer,Completed
511,866,23/11/2025,3560.33,EUR,Debit Card,Completed
512,1145,19/01/2020,4613.41,USD,Debit Card,Failed
513,1105,25/11/2020,2960.63,GBP,Debit Card,Failed
514,392,28/09/2021,3335.09,EUR,Bank Transfer,Failed
515,1471,22/10/2022,2645.64,EUR,Debit Card,Completed
516,1675,09/01/2022,991.79,EUR,Bank Transfer,Failed
517,212,09/02/2023,932.96,EUR,Bank Transfer,Pending
518,477,23/05/2022,2184.05,GBP,Credit Card,Failed
519,1550,21/01/2022,2191.4,GBP,Bank Transfer,Pending
520,981,03/05/2022,2793.07,USD,Bank Transfer,Completed
521,1330,22/04/2021,4664.67,GBP,Credit Card,Pending
522,216,14/05/2020,1442.96,USD,Credit Card,Pending
523,410,16/12/2023,4182.9,EUR,Credit Card,Failed
524,1725,28/04/2024,1583.41,USD,Bank Transfer,Failed
525,1866,09/01/2024,64.96,USD,Debit Card,Failed
526,1681,10/12/2022,3704.61,USD,Debit Card,Pending
527,920,05/05/2024,431.59,GBP,Bank Transfer,Failed
528,712,25/06/2023,902.1,USD,Debit Card,Failed
529,57,06/11/2023,2290.59,GBP,Bank Transfer,Completed
530,801,07/11/2022,379.1,GBP,Debit Card,Pending
531,825,25/01/2022,4188.18,USD,Debit Card,Failed
532,1840,14/08/2023,978.82,USD,Credit Card,Pending
533,110,13/10/2022,3844.89,USD,Debit Card,Completed
534,544,04/11/2024,2886.16,EUR,Bank Transfer,Pending
535,843,07/01/2022,2014.52,GBP,Credit Card,Failed
536,232,01/04/2025,1917.5,EUR,Debit Card,Failed
537,1823,30/03/2021,2192.31,GBP,Credit Card,Failed
538,1237,13/06/2021,507.31,EUR,Debit Card,Failed
539,229,18/08/2021,2248.15,USD,Bank Transfer,Completed
540,882,16/11/2024,3270.66,EUR,Debit Card,Failed
541,1790,05/11/2025,3088.01,GBP,Debit Card,Pending
542,1566,04/11/2020,501.98,EUR,Bank Transfer,Completed
543,436,25/06/2020,4831.54,USD,Credit Card,Completed
544,1210,30/03/2023,3005.96,GBP,Bank Transfer,Failed
545,1832,12/06/2024,1429.6,EUR,Bank Transfer,Pending
546,915,10/01/2022,1453.77,USD,Bank Transfer,Completed
547,954,26/07/2023,1329.72,GBP,Credit Card,Pending
548,1744,27/12/2025,4623.59,USD,Bank Transfer,Failed
549,1845,13/10/2022,2430.74,EUR,Debit Card,Completed
550,57,29/11/2025,3053.76,EUR,Bank Transfer,Pending
551,1438,24/09/2023,1719.66,USD,Credit Card,Failed
552,90,27/06/2023,3760.1,USD,Debit Card,Completed
553,898,05/02/2023,4818.61,USD,Debit Card,Pending
554,589,05/07/2023,57.7,EUR,Debit Card,Pending
555,1927,08/10/2020,4255.5,EUR,Bank Transfer,Failed
556,1228,25/08/2025,180.9,GBP,Bank Transfer,Failed
557,254,26/04/2023,4011.18,EUR,Credit Card,Completed
558,783,21/11/2023,3245.17,USD,Debit Card,Completed
559,1354,07/04/2023,660.78,EUR,Bank Transfer,Completed
560,1202,16/10/2021,1012.97,EUR,Credit Card,Pending
561,639,03/12/2024,3803.2,USD,Debit Card,Pending
562,416,11/09/2020,3129.26,USD,Debit Card,Completed
563,1764,19/02/2025,1868.13,USD,Bank Transfer,Completed
564,900,20/08/2025,3480.5,GBP,Debit Card,Failed
565,957,24/02/2021,4977.58,EUR,Credit Card,Completed
566,1877,14/06/2023,744.05,GBP,Credit Card,Completed
567,219,19/02/2024,1049.44,EUR,Bank Transfer,Failed
568,663,16/09/2022,3846.46,EUR,Debit Card,Pending
569,68,07/09/2021,2829.25,USD,Bank Transfer,Completed
570,821,23/05/2022,176.98,EUR,Credit Card,Completed
571,1932,13/06/2024,4084.19,EUR,Credit Card,Failed
572,1008,21/10/2024,2529.3,USD,Debit Card,Pending
573,1861,10/10/2020,4148.68,EUR,Debit Card,Failed
574,197,27/05/2022,938.72,USD,Credit Card,Completed
575,615,20/10/2023,3384.7,USD,Bank Transfer,Failed
576,590,01/12/2022,2146.08,USD,Debit Card,Pending
577,1205,28/06/2021,1079.7,USD,Debit Card,Pending
578,1129,08/05/2023,4618.71,EUR,Bank Transfer,Completed
579,307,02/09/2024,3991,USD,Bank Transfer,Failed
580,678,01/12/2024,1998.63,GBP,Debit Card,Pending
581,182,02/11/2020,1021.42,USD,Bank Transfer,Pending
582,1014,13/08/2025,4593.02,EUR,Credit Card,Failed
583,848,14/03/2022,4883.21,USD,Debit Card,Pending
584,972,14/12/2023,3146.22,USD,Debit Card,Pending
585,1545,26/07/2021,4253.27,GBP,Bank Transfer,Failed
586,939,13/03/2024,1097.76,EUR,Debit Card,Pending
587,226,14/04/2020,2967.32,GBP,Credit Card,Failed
588,1885,04/03/2021,1216.51,USD,Credit Card,Completed
589,1052,15/05/2022,2374.17,USD,Credit Card,Completed
590,1191,07/09/2020,291.67,EUR,Bank Transfer,Completed
591,1955,08/04/2023,3371.82,EUR,Credit Card,Completed
592,1114,14/07/2021,1698.03,EUR,Bank Transfer,Completed
593,919,19/03/2023,392.03,EUR,Bank Transfer,Failed
594,59,26/08/2022,2928.56,GBP,Bank Transfer,Completed
595,215,16/06/2022,4670.22,GBP,Credit Card,Failed
596,1768,03/09/2020,3987.98,GBP,Debit Card,Pending
597,1263,15/07/2022,3752.9,EUR,Debit Card,Failed
598,560,10/12/2022,2574.88,USD,Bank Transfer,Failed
599,1975,19/11/2021,3587.72,EUR,Bank Transfer,Pending
600,1104,24/01/2024,4322.51,GBP,Credit Card,Completed
601,1476,17/08/2022,1478.25,USD,Credit Card,Failed
602,926,07/12/2021,3487.35,GBP,Bank Transfer,Pending
603,854,11/02/2023,4315.48,EUR,Credit Card,Completed
604,503,17/07/2024,348.43,USD,Bank Transfer,Pending
605,1335,01/02/2024,2088.74,EUR,Bank Transfer,Completed
606,1887,25/07/2020,4114.4,EUR,Bank Transfer,Completed
607,528,13/06/2020,2011.48,USD,Credit Card,Pending
608,1169,15/09/2025,4290,USD,Debit Card,Pending
609,414,14/02/2020,967.42,GBP,Credit Card,Pending
610,62,17/05/2022,3578.33,USD,Debit Card,Pending
611,19,30/12/2020,1011.02,GBP,Debit Card,Pending
612,1785,14/02/2023,1666.98,USD,Bank Transfer,Pending
613,546,25/09/2024,1718.42,USD,Debit Card,Completed
614,778,11/02/2020,1649.51,EUR,Debit Card,Pending
615,231,28/03/2021,2253.93,GBP,Debit Card,Pending
616,1546,13/10/2023,1762.66,USD,Debit Card,Completed
617,1152,01/05/2023,3603.68,GBP,Debit Card,Completed
618,1767,25/03/2020,3830.51,GBP,Debit Card,Completed
619,49,14/03/2023,3873.56,EUR,Debit Card,Failed
620,697,28/08/2024,2288.01,USD,Credit Card,Completed
621,147,12/02/2025,3049.48,GBP,Debit Card,Failed
622,446,02/11/2023,1258.11,GBP,Credit Card,Completed
623,95,18/09/2020,4544.78,EUR,Credit Card,Completed
624,1095,05/04/2024,4727.13,EUR,Debit Card,Completed
625,80,21/01/2025,4655.34,EUR,Credit Card,Pending
626,1396,04/07/2022,2738.79,EUR,Credit Card,Failed
627,25,04/06/2020,1317.29,USD,Bank Transfer,Pending
628,1813,02/04/2024,1625.02,USD,Debit Card,Pending
629,1081,16/06/2024,4119.11,USD,Credit Card,Failed
630,1889,01/05/2023,2940.2,EUR,Bank Transfer,Completed
631,1450,03/10/2020,1964.37,GBP,Debit Card,Completed
632,552,22/03/2023,2200.62,EUR,Debit Card,Failed
633,998,03/10/2025,376.3,EUR,Bank Transfer,Completed
634,684,26/11/2025,4349.06,USD,Debit Card,Failed
635,1208,23/10/2023,4723.81,USD,Credit Card,Failed
636,1395,07/01/2021,2856.42,GBP,Credit Card,Failed
637,1623,28/04/2022,3127.95,EUR,Debit Card,Completed
638,275,18/05/2021,461.17,USD,Bank Transfer,Pending
639,703,20/09/2025,4712.15,GBP,Debit Card,Pending
640,329,06/11/2022,125.09,GBP,Credit Card,Pending
641,258,28/07/2021,3443.25,USD,Debit Card,Pending
642,1043,01/04/2024,1069.64,EUR,Debit Card,Failed
643,1490,28/10/2023,4779.44,GBP,Debit Card,Pending
644,1991,09/01/2023,4413.66,USD,Credit Card,Completed
645,424,04/03/2021,283.26,GBP,Credit Card,Completed
646,1945,22/07/2020,4225.84,EUR,Debit Card,Completed
647,285,15/06/2025,1361.96,GBP,Debit Card,Failed
648,1688,14/01/2020,1480.63,EUR,Credit Card,Pending
649,1962,16/12/2022,3341.68,USD,Debit Card,Completed
650,1234,12/06/2021,4259.97,USD,Credit Card,Completed
651,1739,26/07/2023,1925.66,GBP,Credit Card,Completed
652,1359,04/08/2023,2161.88,GBP,Credit Card,Pending
653,271,01/05/2025,2423.44,GBP,Bank Transfer,Completed
654,419,15/10/2024,3984.24,USD,Debit Card,Failed
655,1389,04/01/2023,3528.92,EUR,Debit Card,Pending
656,725,26/11/2025,2524.99,GBP,Debit Card,Completed
657,1071,24/01/2025,931.12,EUR,Bank Transfer,Failed
658,103,15/03/2023,4224.76,USD,Credit Card,Failed
659,1952,21/10/2024,4317.84,GBP,Credit Card,Pending
660,679,22/05/2025,2848.19,USD,Debit Card,Failed
661,428,26/05/2024,2917.61,EUR,Bank Transfer,Failed
662,1790,31/03/2023,1863.36,EUR,Bank Transfer,Failed
663,1426,27/11/2022,1316.11,USD,Credit Card,Completed
664,393,04/08/2025,3592.25,GBP,Bank Transfer,Completed
665,1224,02/07/2023,2999.99,USD,Debit Card,Pending
666,594,22/11/2023,1743.52,GBP,Bank Transfer,Completed
667,1028,17/08/2022,2219.98,GBP,Debit Card,Completed
668,1228,19/03/2023,1337.53,GBP,Debit Card,Failed
669,816,07/02/2021,1155.44,USD,Credit Card,Completed
670,1335,08/03/2020,4109.65,EUR,Debit Card,Pending
671,217,10/08/2025,3737.75,GBP,Debit Card,Completed
672,1375,27/12/2025,4742.86,USD,Credit Card,Completed
673,1644,26/06/2020,38.95,EUR,Credit Card,Failed
674,380,26/06/2022,2572.84,EUR,Bank Transfer,Failed
675,450,08/08/2021,2614.87,GBP,Credit Card,Completed
676,1132,09/12/2025,3932.73,USD,Credit Card,Completed
677,327,13/11/2020,18.53,EUR,Debit Card,Pending
678,1276,04/08/2025,447.45,GBP,Credit Card,Completed
679,119,10/12/2021,2463,USD,Debit Card,Pending
680,45,09/11/2020,1394.95,EUR,Debit Card,Completed
681,418,06/01/2023,4074.89,EUR,Debit Card,Completed
682,1381,10/12/2023,1091.85,USD,Credit Card,Pending
683,214,14/03/2020,599.51,USD,Debit Card,Pending
684,509,18/11/2021,1104.35,GBP,Debit Card,Failed
685,1293,31/10/2023,4389.07,GBP,Debit Card,Failed
686,1162,01/04/2024,1359.36,USD,Debit Card,Completed
687,1747,20/11/2020,3613.44,EUR,Debit Card,Pending
688,1929,17/12/2021,1836.56,USD,Credit Card,Failed
689,536,31/05/2020,4773.56,EUR,Credit Card,Completed
690,259,18/05/2022,344.85,USD,Credit Card,Completed
691,310,11/02/2024,1342.62,EUR,Credit Card,Completed
692,473,24/03/2022,4225.1,GBP,Debit Card,Pending
693,667,13/12/2024,918.41,EUR,Credit Card,Pending
694,1265,20/12/2020,3179.98,GBP,Credit Card,Pending
695,770,28/06/2020,1133.07,EUR,Debit Card,Pending
696,1372,19/06/2020,4331.83,USD,Bank Transfer,Failed
697,534,22/10/2023,689.58,USD,Bank Transfer,Completed
698,835,14/08/2020,4081.38,EUR,Credit Card,Pending
699,396,28/12/2021,4549.17,EUR,Debit Card,Pending
700,1639,02/11/2022,1129.68,USD,Credit Card,Pending
701,693,07/05/2021,3050.36,USD,Bank Transfer,Completed
702,1144,27/08/2022,786.03,EUR,Debit Card,Failed
703,40,01/10/2021,1376.96,GBP,Bank Transfer,Completed
704,259,31/05/2021,2593.81,EUR,Bank Transfer,Pending
705,1918,04/12/2025,2848.68,GBP,Credit Card,Failed
706,1898,13/02/2023,2596.15,USD,Credit Card,Pending
707,1736,18/04/2022,1485.74,USD,Debit Card,Pending
708,1094,23/05/2025,2233.62,EUR,Bank Transfer,Failed
709,396,23/04/2024,4639.09,EUR,Debit Card,Failed
710,395,19/01/2023,3107.43,EUR,Bank Transfer,Failed
711,1190,18/02/2025,574.26,EUR,Bank Transfer,Failed
712,1788,26/05/2024,2888.88,USD,Bank Transfer,Pending
713,1076,05/08/2023,2294.53,GBP,Credit Card,Completed
714,1263,20/12/2025,176.71,USD,Bank Transfer,Completed
715,1190,29/10/2023,411.83,USD,Debit Card,Failed
716,1502,23/04/2021,1486.21,USD,Debit Card,Completed
717,1615,12/11/2021,2162.89,EUR,Credit Card,Failed
718,1324,22/03/2020,1105.54,USD,Debit Card,Pending
719,16,01/04/2022,2927.25,EUR,Bank Transfer,Completed
720,1634,16/04/2025,2338.97,GBP,Debit Card,Failed
721,1851,03/02/2025,3249.53,GBP,Debit Card,Completed
722,181,25/02/2025,1582.14,USD,Debit Card,Failed
723,493,11/07/2022,1103.21,USD,Debit Card,Completed
724,1543,20/12/2023,4497.57,GBP,Debit Card,Completed
725,1211,15/04/2021,4106.61,EUR,Bank Transfer,Failed
726,1589,18/04/2025,2272.36,GBP,Credit Card,Completed
727,560,16/12/2020,2863,EUR,Bank Transfer,Completed
728,1600,14/12/2020,4291.74,EUR,Debit Card,Failed
729,1018,10/02/2022,2322.68,USD,Credit Card,Pending
730,1016,12/10/2025,3016.45,GBP,Credit Card,Pending
731,1547,14/11/2025,4991.01,EUR,Bank Transfer,Completed
732,1227,30/08/2025,2042.44,EUR,Debit Card,Failed
733,1126,06/03/2020,331.06,USD,Debit Card,Pending
734,1995,08/02/2023,3233.32,GBP,Debit Card,Failed
735,1729,22/03/2021,646.11,EUR,Bank Transfer,Pending
736,671,07/10/2020,3760.21,GBP,Bank Transfer,Failed
737,596,09/06/2025,1067.26,USD,Credit Card,Failed
738,1922,28/07/2020,325.87,USD,Bank Transfer,Pending
739,1533,27/08/2022,280.23,USD,Bank Transfer,Completed
740,258,26/04/2023,3922.44,USD,Debit Card,Completed
741,1439,19/08/2025,1379.47,GBP,Credit Card,Completed
742,676,16/05/2021,4657.74,USD,Bank Transfer,Pending
743,1519,19/11/2021,4905.32,GBP,Bank Transfer,Completed
744,1413,02/10/2022,4085.37,GBP,Bank Transfer,Completed
745,1005,26/05/2024,1718.54,USD,Bank Transfer,Pending
746,271,02/05/2020,517.13,EUR,Bank Transfer,Failed
747,1680,15/12/2023,702.76,USD,Debit Card,Failed
748,47,12/05/2022,4864.1,USD,Bank Transfer,Pending
749,208,28/05/2020,4347.41,USD,Debit Card,Pending
750,155,17/09/2024,2865.94,GBP,Bank Transfer,Completed
751,358,25/05/2023,4386.22,USD,Debit Card,Completed
752,776,20/06/2024,2755.1,USD,Bank Transfer,Failed
753,832,30/04/2021,513.88,EUR,Credit Card,Completed
754,371,10/10/2022,4103.43,GBP,Bank Transfer,Completed
755,1472,04/09/2020,248.59,EUR,Debit Card,Failed
756,1082,09/09/2025,3161.24,USD,Bank Transfer,Completed
757,605,16/08/2024,3766.83,USD,Credit Card,Failed
758,502,02/07/2021,289.73,EUR,Debit Card,Pending
759,1431,19/12/2023,4202.54,GBP,Debit Card,Failed
760,848,05/09/2021,249.78,USD,Debit Card,Pending
761,678,07/06/2020,4098.38,USD,Credit Card,Completed
762,225,01/01/2023,1423.87,EUR,Credit Card,Failed
763,603,03/08/2020,4832.96,USD,Debit Card,Failed
764,1565,14/01/2025,3130.12,USD,Bank Transfer,Completed
765,1244,27/12/2021,3436.27,USD,Debit Card,Completed
766,554,01/12/2022,1765.64,GBP,Bank Transfer,Completed
767,283,17/12/2022,653.64,EUR,Debit Card,Pending
768,537,23/03/2025,3100.64,EUR,Debit Card,Pending
769,1623,05/08/2022,1719.79,GBP,Debit Card,Completed
770,1149,07/03/2020,3013.27,EUR,Debit Card,Completed
771,314,18/07/2021,3908.4,GBP,Credit Card,Pending
772,506,10/01/2023,4173.12,GBP,Bank Transfer,Pending
773,204,23/10/2021,3738.87,USD,Bank Transfer,Failed
774,1127,19/06/2021,1434.24,EUR,Debit Card,Pending
775,577,04/04/2025,169.89,EUR,Debit Card,Completed
776,749,14/04/2020,836.69,GBP,Debit Card,Pending
777,46,16/09/2023,1092.56,EUR,Debit Card,Pending
778,960,24/02/2024,245.15,EUR,Debit Card,Completed
779,845,21/01/2024,3796.09,EUR,Credit Card,Failed
780,540,16/02/2024,4559.37,EUR,Credit Card,Failed
781,16,23/06/2025,1270.63,USD,Bank Transfer,Failed
782,1231,30/06/2022,2871.78,USD,Credit Card,Failed
783,1803,19/10/2024,1550.77,USD,Credit Card,Pending
784,1323,03/02/2025,2030.33,USD,Credit Card,Pending
785,394,03/01/2023,1464.78,GBP,Bank Transfer,Pending
786,1127,23/10/2020,1775.97,EUR,Credit Card,Failed
787,1239,28/11/2022,4576.87,GBP,Bank Transfer,Failed
788,7,27/09/2025,4479.6,EUR,Debit Card,Pending
789,1893,24/06/2020,3284.53,EUR,Debit Card,Completed
790,1001,02/04/2025,847.9,EUR,Credit Card,Completed
791,1668,02/10/2020,2267.15,GBP,Bank Transfer,Pending
792,676,28/12/2024,3385.72,EUR,Credit Card,Completed
793,1025,04/10/2025,359.83,GBP,Debit Card,Failed
794,1822,14/09/2025,723.62,GBP,Bank Transfer,Completed
795,1753,03/06/2024,2117.6,USD,Debit Card,Completed
796,1601,21/07/2024,2120.29,EUR,Bank Transfer,Failed
797,1752,10/09/2021,3669.55,GBP,Credit Card,Completed
798,357,11/10/2023,838.41,GBP,Credit Card,Failed
799,292,29/06/2020,828.85,USD,Debit Card,Failed
800,1488,02/07/2022,2688.69,USD,Bank Transfer,Failed
801,1045,23/06/2024,3414.94,EUR,Debit Card,Pending
802,1639,01/05/2024,1334.18,GBP,Credit Card,Pending
803,822,24/08/2021,2280.56,USD,Bank Transfer,Pending
804,1360,26/04/2023,2849.64,GBP,Debit Card,Completed
805,1097,20/06/2025,1712.04,GBP,Debit Card,Pending
806,514,14/11/2024,39.17,EUR,Debit Card,Failed
807,910,27/01/2023,1135.26,USD,Credit Card,Completed
808,1978,26/06/2025,1378.75,GBP,Bank Transfer,Completed
809,1321,20/02/2023,4551.43,EUR,Credit Card,Pending
810,1680,12/11/2023,3155.02,EUR,Bank Transfer,Failed
811,1415,26/09/2020,2191.64,GBP,Bank Transfer,Pending
812,1891,20/05/2021,4681.2,GBP,Debit Card,Failed
813,1098,15/02/2025,4764.41,EUR,Debit Card,Failed
814,362,27/12/2023,1267.92,EUR,Credit Card,Completed
815,100,08/08/2024,1343.65,EUR,Bank Transfer,Completed
816,697,18/11/2022,3167.73,EUR,Bank Transfer,Completed
817,462,09/07/2022,1289.48,USD,Credit Card,Completed
818,632,12/11/2021,145.47,GBP,Bank Transfer,Failed
819,1885,30/10/2025,2291.43,GBP,Credit Card,Failed
820,1969,20/12/2021,4677.45,EUR,Credit Card,Pending
821,1923,02/03/2020,873.93,EUR,Credit Card,Failed
822,102,23/12/2023,2900.09,GBP,Debit Card,Pending
823,954,04/04/2024,4099.29,EUR,Credit Card,Failed
824,985,05/04/2021,1329.53,USD,Bank Transfer,Pending
825,1486,20/01/2023,1187.8,EUR,Credit Card,Pending
826,520,22/03/2022,3851.26,GBP,Credit Card,Completed
827,1925,23/05/2024,4887.3,EUR,Credit Card,Failed
828,649,21/11/2022,3673.08,EUR,Bank Transfer,Failed
829,579,25/06/2021,1069.95,USD,Debit Card,Failed
830,1053,18/04/2021,1894.69,EUR,Credit Card,Failed
831,1822,23/06/2022,1714.42,USD,Debit Card,Failed
832,62,29/05/2021,3150.27,EUR,Debit Card,Completed
833,1561,10/03/2023,4530.97,EUR,Bank Transfer,Completed
834,675,15/04/2021,1410.98,EUR,Credit Card,Failed
835,1469,19/03/2022,3291.46,USD,Bank Transfer,Pending
836,31,16/02/2020,4644.17,EUR,Bank Transfer,Pending
837,978,03/07/2024,2418.26,EUR,Debit Card,Completed
838,1130,15/09/2023,3660.7,GBP,Credit Card,Pending
839,683,01/07/2025,3765.47,GBP,Bank Transfer,Completed
840,286,25/11/2024,1810.89,EUR,Debit Card,Pending
841,1591,31/01/2021,176.84,GBP,Bank Transfer,Completed
842,313,13/12/2025,4295.37,GBP,Bank Transfer,Pending
843,1222,21/03/2022,1954.53,GBP,Debit Card,Failed
844,1841,25/07/2025,3576.19,EUR,Debit Card,Completed
845,523,09/03/2025,4551.53,USD,Debit Card,Pending
846,658,19/08/2021,3135.72,GBP,Debit Card,Pending
847,948,30/04/2024,3220.38,GBP,Debit Card,Pending
848,1717,06/07/2025,1061.48,GBP,Bank Transfer,Failed
849,255,10/06/2022,3111.79,USD,Bank Transfer,Failed
850,1634,04/04/2022,4795.63,USD,Debit Card,Pending
851,1139,07/10/2020,3323.38,EUR,Credit Card,Failed
852,843,23/11/2020,3450.51,EUR,Credit Card,Pending
853,923,05/07/2021,3162.44,GBP,Credit Card,Completed
854,27,02/12/2021,2628.14,GBP,Bank Transfer,Completed
855,1970,15/06/2020,3733.37,USD,Credit Card,Failed
